white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,material_class,outcome,fen
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,1,1,1,3,4,2,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,1,2,1,KRBKRNvK,DRAW,8/8/R2B4/8/1k6/1n3r2/1K6/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,3,7,7,4,3,3,1,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,1,1,0,KRBKRNvK,DRAW,3K3r/2R5/6n1/7k/8/6B1/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,6,3,7,1,2,5,3,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,2,0,1,KRBKRNvK,LOSS,7B/7R/8/4r3/6K1/8/7k/4n3 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,5,1,3,1,2,23,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,KRBKRNvK,DRAW,8/2r5/3K4/8/1k4B1/8/n7/R7 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,0,0,2,3,6,1,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,0,1,KRBKRNvK,WIN,8/8/8/8/2k2R1B/2r5/5n2/K7 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,7,4,5,4,1,26,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,1,1,KRBKRNvK,DRAW,2K5/r7/2B1k3/8/8/8/5nR1/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,0,4,2,6,1,23,25,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,2,0,1,KRBKRNvK,DRAW,8/R7/8/8/1B6/4k2n/2r5/K7 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,7,3,3,2,3,1,24,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3,0,0,KRBKRNvK,DRAW,5R2/B7/8/4r3/n6K/3k4/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,3,7,7,6,3,5,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3,0,1,KRBKRNvK,DRAW,3K4/3n3k/8/1B6/6r1/7R/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,6,6,6,4,4,2,24,25,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,0,KRBKRNvK,DRAW,8/3B2K1/3n4/6k1/2r5/3R4/8/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,2,5,1,1,3,24,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,4,0,0,1,KRBKRNvK,DRAW,5Bn1/8/8/1R6/8/3K4/5k2/2r5 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,6,2,4,2,1,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,3,0,2,KRBKRNvK,DRAW,8/4K1r1/3n4/2k5/5B2/8/3R4/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,7,5,0,0,4,6,22,18,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,KRBKRNvK,DRAW,7n/8/1B5K/2R5/8/r7/8/k7 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,7,7,2,5,6,2,23,25,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,1,1,0,KRBKRNvK,DRAW,4R2K/8/2k4B/8/n7/8/1r6/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,5,1,0,2,3,4,15,23,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,2,0,0,KRBKRNvK,DRAW,1B6/2R5/8/n7/r7/k7/5K2/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,2,1,0,1,5,18,28,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,0,0,1,KRBKRNvK,DRAW,8/n6R/8/8/8/3K4/6B1/1kr5 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,7,5,7,7,4,6,19,19,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,1,KRBKRNvK,WIN,7k/8/7K/r7/7n/8/3RB3/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,2,2,6,3,2,2,29,16,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,4,0,1,0,KRBKRNvK,DRAW,5nr1/8/4R3/8/2B3k1/2K5/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,7,4,0,3,3,3,21,23,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,3,1,1,1,KRBKRNvK,DRAW,B7/5n2/8/2R4K/k7/8/5r2/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,0,0,6,3,6,2,7,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3,0,0,KRBKRNvK,DRAW,8/4n3/R3r3/8/6k1/8/8/K2B4 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,2,3,7,1,1,5,29,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,4,2,1,1,KRBKRNvK,DRAW,6n1/8/3r4/1R6/2K5/5B2/7k/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,4,7,4,2,3,1,25,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,0,KRBKRNvK,DRAW,4K3/8/8/5n2/1R6/4k3/1B6/5r2 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,2,5,4,2,2,1,22,23,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,2,2,0,2,KRBKRNvK,DRAW,3B4/3R4/2K5/8/nr6/4k3/8/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,0,6,3,5,5,1,2,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,4,1,1,KRBKRNvK,LOSS,n5B1/K3R3/3k4/8/r7/8/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,1,1,1,4,4,2,24,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,1,KRBKRNvK,DRAW,8/8/8/1k6/6R1/n3r3/1K5B/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,3,7,1,1,3,4,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,1,1,KRBKRNvK,DRAW,3K4/3n4/r7/8/3B3R/8/1k6/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,2,0,1,2,5,18,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,1,1,KRBKRNvK,DRAW,3n4/8/8/r7/1R6/2K5/k7/3B4 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,1,1,5,5,3,20,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,KRBKRNvK,DRAW,6n1/8/1k5r/8/8/8/K3B3/R7 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,2,4,5,3,1,1,30,18,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,4,0,2,KRBKRNvK,DRAW,8/3r4/8/B1K5/5k2/1Rn5/8/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,5,5,2,0,2,4,7,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,1,KRBKRNvK,DRAW,2B5/8/3r1K2/R7/8/8/1n6/2k5 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,1,3,7,0,2,6,27,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,1,KRBKRNvK,DRAW,8/3B4/R7/7r/1K1n4/8/8/7k w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,4,3,6,1,2,28,14,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,KRBKRNvK,DRAW,6R1/n2k4/8/2K5/8/8/3B4/3r4 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,1,6,3,2,4,1,21,15,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,3,0,0,KRBKRNvK,DRAW,B7/1K5R/8/7n/8/3kr3/8/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,7,7,2,6,6,3,21,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,KRBKRNvK,DRAW,3n3K/2k5/6r1/8/8/5R1B/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,6,7,2,7,5,4,19,25,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,1,0,KRBKRNvK,DRAW,2k3K1/2r5/R7/8/8/8/1B6/n7 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,1,3,3,3,0,24,18,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3,0,0,KRBKRNvK,DRAW,1rn5/8/R7/8/3k3B/8/2K5/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,4,7,3,1,3,2,22,17,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,1,0,0,0,KRBKRNvK,WIN,4K3/4R3/8/4n2B/8/8/2rk4/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,0,3,7,5,3,4,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,KRBKRNvK,DRAW,8/8/1B1R3k/8/K7/8/n7/6r1 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,6,5,2,2,2,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,1,0,KRBKRNvK,DRAW,8/4K3/5R2/8/3r4/5k2/8/2n2B2 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,2,7,5,4,4,1,23,19,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,4,0,1,KRBKRNvK,DRAW,2K1R3/8/3r4/5k2/8/B7/6n1/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,7,0,7,6,6,5,19,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,0,KRBKRNvK,DRAW,4R3/1n2B2k/8/3r4/8/8/8/7K w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,7,7,7,3,6,26,18,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,KRBKRNvK,DRAW,4K1nk/8/8/8/4R3/1r4B1/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,0,3,2,1,3,3,26,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,1,0,KRBKRNvK,DRAW,8/8/8/4n1r1/K7/3R1B2/2k5/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,5,0,7,5,4,4,26,19,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,0,1,0,0,KRBKRNvK,DRAW,8/3B4/7k/5n2/8/5R2/r7/5K2 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,1,3,7,6,2,5,23,25,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,0,KRBKRNvK,DRAW,8/7k/8/4n3/1K6/R7/1B6/4r3 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,5,7,3,6,4,2,22,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,1,0,KRBKRNvK,DRAW,5K2/3k4/B4R2/8/8/8/3n4/4r3 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,6,6,6,0,4,5,22,29,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,1,1,KRBKRNvK,DRAW,5R2/6K1/8/4r3/8/5B2/5n2/6k1 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,2,0,5,1,4,3,22,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3,1,1,KRBKRNvK,DRAW,8/8/8/2r5/8/2n5/2B2k2/2K3R1 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,0,5,5,0,4,4,26,27,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,0,KRBKRNvK,DRAW,4r3/8/K7/8/2R5/3n4/8/B4k2 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,3,5,7,5,1,4,2,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,4,0,1,0,KRBKRNvK,DRAW,8/n7/3K3k/8/7R/2B2r2/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,5,6,0,4,3,3,20,29,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,0,0,KRBKRNvK,DRAW,8/2n2K2/8/k7/6B1/2r5/8/1R6 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,3,0,0,5,3,4,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,0,KRBKRNvK,DRAW,8/8/k7/4r3/3n4/3B4/8/3K3R b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,1,1,0,5,4,4,23,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,0,0,KRBKRNvK,DRAW,8/8/k7/1n6/8/1R6/1K4B1/4r3 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,6,7,2,2,5,2,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3,0,0,KRBKRNvK,DRAW,n1B3K1/8/8/8/3r4/2k3R1/8/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,4,1,6,1,4,30,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,0,KRBKRNvK,DRAW,8/1k6/5n2/2K5/5B1r/8/6R1/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,6,7,0,6,5,5,19,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,1,0,KRBKRNvK,DRAW,6K1/k7/8/1B6/8/8/4R3/2r4n b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,7,5,1,3,4,2,23,27,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,3,1,0,KRBKRNvK,DRAW,8/3R4/7K/8/1k2r3/6n1/1B6/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,1,6,3,3,4,0,21,25,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,4,0,1,KRBKRNvK,DRAW,8/1K6/3r4/8/1n1k4/R6B/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,4,7,0,0,3,6,1,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,1,KRBKRNvK,LOSS,4Kn2/R6B/8/8/8/8/8/kr6 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,4,5,4,0,1,20,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,1,1,KRBKRNvK,DRAW,7R/8/8/n2K1k2/7B/1r6/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,6,6,7,2,5,5,0,1,0,0,0,0,0,0,0,7,1,1,0,1,0,0,3,2,0,1,KRBKRNvK,DRAW,6k1/4Kn2/8/8/R4B2/8/4r3/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,5,7,5,0,4,4,21,18,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,0,KRBKRNvK,DRAW,4BK1R/8/8/3r4/8/8/7n/5k2 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,3,7,4,4,3,0,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3,0,1,KRBKRNvK,DRAW,3KB3/1n6/8/4k3/8/1r6/8/2R5 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,1,5,2,7,3,4,1,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,1,0,0,KRBKRNvK,DRAW,2k4R/8/1K6/6n1/8/8/8/r5B1 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,1,5,4,0,3,3,29,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,0,KRBKRNvK,DRAW,8/8/1K6/3R4/8/4r2B/5n2/4k3 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,5,4,6,7,1,5,28,17,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,3,0,1,1,KRBKRNvK,DRAW,6k1/6B1/8/5K1n/8/8/7r/R7 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,6,4,5,3,1,15,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,1,KRBKRNvK,DRAW,4r3/2K5/4k3/8/8/5R2/8/2n3B1 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,0,5,3,5,4,1,24,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,0,KRBKRNvK,DRAW,8/6r1/K2k4/8/8/7n/4R3/1B6 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,0,2,7,1,4,5,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,1,KRBKRNvK,DRAW,8/3r4/8/8/1n6/K3B3/1R5k/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,6,6,3,4,2,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,1,KRBKRNvK,DRAW,8/6K1/8/6r1/6k1/8/n7/B2R4 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,2,4,1,2,2,26,21,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,3,1,0,1,KRBKRNvK,DRAW,8/8/5B2/7R/8/2K1n3/4k1r1/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,1,7,4,7,5,3,26,23,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,2,0,1,0,KRBKRNvK,DRAW,1K2k3/3R4/7r/8/4n3/B7/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,3,4,1,0,2,19,25,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,3,1,0,1,KRBKRNvK,DRAW,8/2Bn4/6R1/8/4K3/8/4kr2/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,0,7,0,5,6,4,20,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,0,0,KRBKRNvK,DRAW,K7/8/k5B1/8/3n4/1r6/8/6R1 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,7,0,3,1,6,2,4,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,2,0,0,0,KRBKRNvK,DRAW,3n4/3R4/6r1/6B1/8/8/3k4/7K b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,3,7,2,0,4,25,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,1,1,KRBKRNvK,DRAW,r7/8/8/8/4K3/4n2k/1R3B2/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,1,3,3,4,2,0,17,27,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,4,0,0,KRBKRNvK,DRAW,8/3r4/8/3k4/1K5n/8/7B/5R2 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,6,0,5,4,5,1,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,2,0,KRBKRNvK,LOSS,8/6n1/6RB/5k2/8/8/8/r5K1 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,5,3,7,4,1,3,17,13,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,KRBKRNvK,DRAW,8/8/8/7k/5K2/7r/8/RB5n w - - 0 1
