white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,confirmed_optimal,fen,played_move
0,10,10,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,40,42,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,2,2,0,0,1,r1b1kb1r/1pqp1ppp/p3p3/4n3/3NP1n1/2NB4/PPPBQPPP/R3K2R b KQkq - 10 10,Bc5
1,11,11,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,42,43,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,2,3,0,0,1,r1b1k2r/1pqp1ppp/p3p3/2b1n3/3NP1n1/2NB4/PPPBQPPP/R3K2R w KQkq - 11 11,h3
0,11,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,43,43,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,2,3,0,0,1,r1b1k2r/1pqp1ppp/p3p3/2b1n3/3NP1n1/2NB3P/PPPBQPP1/R3K2R b KQkq - 0 11,Bxd4
1,12,0,7,7,0,1,2,-1,2,2,0,2,2,0,1,1,0,-3,73,1,1,7,4,0,4,7,3,3,37,44,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,2,2,0,0,1,r1b1k2r/1pqp1ppp/p3p3/4n3/3bP1n1/2NB3P/PPPBQPP1/R3K2R w KQkq - 0 12,hxg4
0,12,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,40,40,0,0,0,0,0,1,0,3,5,0,0,0,0,1,2,2,2,0,0,1,r1b1k2r/1pqp1ppp/p3p3/4n3/3bP1P1/2NB4/PPPBQPP1/R3K2R b KQkq - 0 12,b5
1,13,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,39,42,0,0,0,0,0,1,0,3,4,0,0,0,0,1,2,2,2,0,0,1,r1b1k2r/2qp1ppp/p3p3/1p2n3/3bP1P1/2NB4/PPPBQPP1/R3K2R w KQkq - 0 13,f4
0,8,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,4,7,3,3,32,30,0,0,0,0,0,0,0,3,4,0,0,0,0,2,1,4,4,0,0,1,rnbqk2r/ppp2pp1/5b1p/3p4/1P1P4/2N2N2/P3PPPP/R2QKB1R b KQkq - 0 8,O-O
1,9,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,30,29,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,4,4,0,0,1,rnbq1rk1/ppp2pp1/5b1p/3p4/1P1P4/2N2N2/P3PPPP/R2QKB1R w KQ - 1 9,e3
0,9,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,29,37,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,rnbq1rk1/ppp2pp1/5b1p/3p4/1P1P4/2N1PN2/P4PPP/R2QKB1R b KQ - 0 9,c6
1,10,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,37,30,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,0,rnbq1rk1/pp3pp1/2p2b1p/3p4/1P1P4/2N1PN2/P4PPP/R2QKB1R w KQ - 0 10,h3
0,10,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,30,38,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,0,rnbq1rk1/pp3pp1/2p2b1p/3p4/1P1P4/2N1PN1P/P4PP1/R2QKB1R b KQ - 0 10,Be6
1,11,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,38,31,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,rn1q1rk1/pp3pp1/2p1bb1p/3p4/1P1P4/2N1PN1P/P4PP1/R2QKB1R w KQ - 1 11,Bd3
0,11,2,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,30,46,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,rn1q1rk1/pp3pp1/2p1bb1p/3p4/1P1P4/2NBPN1P/P4PP1/R2QK2R b KQ - 2 11,Nd7
1,12,3,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,46,31,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,r2q1rk1/pp1n1pp1/2p1bb1p/3p4/1P1P4/2NBPN1P/P4PP1/R2QK2R w KQ - 3 12,O-O
0,12,4,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,6,7,5,5,31,42,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,4,4,0,0,0,r2q1rk1/pp1n1pp1/2p1bb1p/3p4/1P1P4/2NBPN1P/P4PP1/R2Q1RK1 b - - 4 12,b5
1,13,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,6,7,5,5,40,29,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,4,4,0,0,1,r2q1rk1/p2n1pp1/2p1bb1p/1p1p4/1P1P4/2NBPN1P/P4PP1/R2Q1RK1 w - - 0 13,a4
0,8,0,6,6,0,2,2,0,2,2,0,2,2,0,1,1,0,0,74,1,1,7,4,0,4,7,3,3,39,52,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,3,3,0,0,1,rnbqk2r/pp3ppp/4pn2/6B1/1bBNP3/2N5/PP3PPP/R2QK2R b KQkq - 0 8,Qa5
1,9,1,6,6,0,2,2,0,2,2,0,2,2,0,1,1,0,0,74,1,1,7,4,0,4,7,3,3,52,43,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,3,3,0,0,1,rnb1k2r/pp3ppp/4pn2/q5B1/1bBNP3/2N5/PP3PPP/R2QK2R w KQkq - 1 9,Bb5+
0,9,2,6,6,0,2,2,0,2,2,0,2,2,0,1,1,0,0,74,1,1,7,4,0,4,7,3,3,8,0,1,0,0,0,0,0,0,3,5,0,0,0,0,1,1,3,2,0,0,1,rnb1k2r/pp3ppp/4pn2/qB4B1/1b1NP3/2N5/PP3PPP/R2QK2R b KQkq - 2 9,Bd7
1,10,3,6,6,0,2,2,0,2,2,0,2,2,0,1,1,0,0,74,1,1,7,4,0,4,7,3,3,51,35,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,3,2,0,0,0,rn2k2r/pp1b1ppp/4pn2/qB4B1/1b1NP3/2N5/PP3PPP/R2QK2R w KQkq - 3 10,Bd2
0,10,4,6,6,0,2,2,0,2,2,0,2,2,0,1,1,0,0,74,1,1,7,4,0,4,7,3,3,36,50,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,2,2,0,0,1,rn2k2r/pp1b1ppp/4pn2/qB6/1b1NP3/2N5/PP1B1PPP/R2QK2R b KQkq - 4 10,Bxb5
1,11,0,6,6,0,2,2,0,1,2,-1,2,2,0,1,1,0,-3,71,0,1,7,4,0,4,7,3,3,41,44,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,2,2,0,0,1,rn2k2r/pp3ppp/4pn2/qb6/1b1NP3/2N5/PP1B1PPP/R2QK2R w KQkq - 0 11,Ndxb5
0,11,0,6,6,0,2,2,0,1,1,0,2,2,0,1,1,0,0,68,0,0,7,4,0,4,7,3,3,37,40,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,3,2,0,0,1,rn2k2r/pp3ppp/4pn2/qN6/1b2P3/2N5/PP1B1PPP/R2QK2R b KQkq - 0 11,Nxe4
1,12,0,5,6,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,67,0,0,7,4,0,4,7,3,3,40,41,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,3,1,0,0,0,rn2k2r/pp3ppp/4p3/qN6/1b2n3/2N5/PP1B1PPP/R2QK2R w KQkq - 0 12,Qg4
0,12,1,5,6,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,67,0,0,7,4,0,4,7,3,3,41,48,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,3,1,0,0,1,rn2k2r/pp3ppp/4p3/qN6/1b2n1Q1/2N5/PP1B1PPP/R3K2R b KQkq - 1 12,Nxd2
1,13,0,5,6,-1,2,2,0,0,1,-1,2,2,0,1,1,0,-4,64,0,0,7,4,0,4,7,3,3,45,39,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,3,2,0,1,1,rn2k2r/pp3ppp/4p3/qN6/1b4Q1/2N5/PP1n1PPP/R3K2R w KQkq - 0 13,Qxg7
0,8,0,6,6,0,2,2,0,2,1,1,2,2,0,1,1,0,3,71,1,0,6,7,1,4,7,5,3,31,39,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,2,3,0,0,1,r1bqk1nr/pp3ppp/2n5/1BpN4/8/5N2/PPPP1PPK/R1BQ1R2 b kq - 0 8,Qxd5
1,9,0,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,6,7,1,4,7,5,3,31,39,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,2,3,0,0,1,r1b1k1nr/pp3ppp/2n5/1Bpq4/8/5N2/PPPP1PPK/R1BQ1R2 w kq - 0 9,d4
0,9,0,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,6,7,1,4,7,5,3,38,37,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,2,3,0,0,0,r1b1k1nr/pp3ppp/2n5/1Bpq4/3P4/5N2/PPP2PPK/R1BQ1R2 b kq - 0 9,Nf6
1,10,1,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,6,7,1,4,7,5,3,37,41,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,2,4,0,0,0,r1b1k2r/pp3ppp/2n2n2/1Bpq4/3P4/5N2/PPP2PPK/R1BQ1R2 w kq - 1 10,Kg1
0,10,2,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,6,0,4,7,5,3,41,34,0,0,0,0,0,0,0,3,4,0,0,0,0,2,1,2,4,0,0,1,r1b1k2r/pp3ppp/2n2n2/1Bpq4/3P4/5N2/PPP2PP1/R1BQ1RK1 b kq - 2 10,O-O
1,11,3,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,6,0,6,7,5,5,34,44,0,0,0,0,0,0,0,3,4,0,0,0,0,2,3,2,4,0,0,1,r1b2rk1/pp3ppp/2n2n2/1Bpq4/3P4/5N2/PPP2PP1/R1BQ1RK1 w - - 3 11,c4
0,11,0,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,6,0,6,7,5,5,41,33,0,0,0,0,0,0,0,3,4,0,0,0,0,2,3,3,4,0,0,1,r1b2rk1/pp3ppp/2n2n2/1Bpq4/2PP4/5N2/PP3PP1/R1BQ1RK1 b - - 0 11,Qh5
1,12,1,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,6,0,6,7,5,5,31,40,0,0,0,0,0,0,0,3,4,0,0,0,0,2,3,3,4,0,0,1,r1b2rk1/pp3ppp/2n2n2/1Bp4q/2PP4/5N2/PP3PP1/R1BQ1RK1 w - - 1 12,d5
0,12,0,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,6,0,6,7,5,5,39,33,0,1,0,0,0,0,0,4,4,0,0,0,0,2,3,3,4,0,0,0,r1b2rk1/pp3ppp/2n2n2/1BpP3q/2P5/5N2/PP3PP1/R1BQ1RK1 b - - 0 12,Ne5
1,13,1,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,6,0,6,7,5,5,34,37,0,1,0,0,0,0,0,4,4,0,0,0,0,2,3,3,4,0,0,1,r1b2rk1/pp3ppp/5n2/1BpPn2q/2P5/5N2/PP3PP1/R1BQ1RK1 w - - 1 13,Nxe5
0,8,2,8,8,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,72,0,1,7,4,0,6,7,3,5,27,39,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,rnbq1rk1/ppp2pp1/4pb1p/3p4/2PP4/1QN1PN2/PP3PPP/R3KB1R b KQ - 2 8,c6
1,9,0,8,8,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,72,0,1,7,4,0,6,7,3,5,39,28,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,rnbq1rk1/pp3pp1/2p1pb1p/3p4/2PP4/1QN1PN2/PP3PPP/R3KB1R w KQ - 0 9,Rd1
0,9,1,8,8,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,72,0,1,7,4,0,6,7,3,5,28,37,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,rnbq1rk1/pp3pp1/2p1pb1p/3p4/2PP4/1QN1PN2/PP3PPP/3RKB1R b K - 1 9,Nd7
1,10,2,8,8,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,72,0,1,7,4,0,6,7,3,5,37,28,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,r1bq1rk1/pp1n1pp1/2p1pb1p/3p4/2PP4/1QN1PN2/PP3PPP/3RKB1R w K - 2 10,Be2
0,10,3,8,8,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,72,0,1,7,4,0,6,7,3,5,28,38,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,r1bq1rk1/pp1n1pp1/2p1pb1p/3p4/2PP4/1QN1PN2/PP2BPPP/3RK2R b K - 3 10,Nb6
1,11,4,8,8,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,72,0,1,7,4,0,6,7,3,5,37,26,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,r1bq1rk1/pp3pp1/1np1pb1p/3p4/2PP4/1QN1PN2/PP2BPPP/3RK2R w K - 4 11,O-O
0,11,5,8,8,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,72,0,1,7,6,0,6,7,5,5,26,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,0,r1bq1rk1/pp3pp1/1np1pb1p/3p4/2PP4/1QN1PN2/PP2BPPP/3R1RK1 b - - 5 11,Qe7
1,12,6,8,8,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,72,0,1,7,6,0,6,7,5,5,34,29,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,1,r1b2rk1/pp2qpp1/1np1pb1p/3p4/2PP4/1QN1PN2/PP2BPPP/3R1RK1 w - - 6 12,e4
0,12,0,8,8,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,72,0,1,7,6,0,6,7,5,5,30,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,1,r1b2rk1/pp2qpp1/1np1pb1p/3p4/2PPP3/1QN2N2/PP2BPPP/3R1RK1 b - - 0 12,dxc4
1,13,0,7,8,-1,2,1,1,1,2,-1,2,2,0,1,1,0,-1,71,0,1,7,6,0,6,7,5,5,34,29,0,0,0,0,0,0,1,3,3,0,0,0,0,3,2,4,3,0,0,1,r1b2rk1/pp2qpp1/1np1pb1p/8/2pPP3/1QN2N2/PP2BPPP/3R1RK1 w - - 0 13,Bxc4
0,8,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,4,7,3,3,26,44,0,0,0,0,1,0,1,3,4,0,0,0,0,1,1,3,2,0,0,1,r1bqkb1r/pp3p1p/2np1p2/4pN2/4P3/2N5/PPP2PPP/R2QKB1R b KQkq - 1 8,Bxf5
1,9,0,7,7,0,1,1,0,1,2,-1,2,2,0,1,1,0,-3,67,0,1,7,4,0,4,7,3,3,37,34,0,0,0,0,1,0,1,3,4,0,0,0,0,1,1,3,3,0,0,1,r2qkb1r/pp3p1p/2np1p2/4pb2/4P3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 9,exf5
0,9,0,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,4,7,3,3,28,37,0,0,0,0,1,1,1,4,4,0,0,0,0,1,1,3,2,0,0,0,r2qkb1r/pp3p1p/2np1p2/4pP2/8/2N5/PPP2PPP/R2QKB1R b KQkq - 0 9,Be7
1,10,1,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,4,7,3,3,37,26,0,0,0,0,1,1,1,4,4,0,0,0,0,1,1,3,2,0,0,1,r2qk2r/pp2bp1p/2np1p2/4pP2/8/2N5/PPP2PPP/R2QKB1R w KQkq - 1 10,Nd5
0,10,2,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,4,7,3,3,25,39,0,0,0,0,1,1,1,4,4,0,0,0,0,1,1,2,2,0,0,1,r2qk2r/pp2bp1p/2np1p2/3NpP2/8/8/PPP2PPP/R2QKB1R b KQkq - 2 10,O-O
1,11,3,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,6,7,3,5,39,23,0,0,0,0,1,1,1,4,4,0,0,0,0,1,2,2,2,0,0,1,r2q1rk1/pp2bp1p/2np1p2/3NpP2/8/8/PPP2PPP/R2QKB1R w KQ - 3 11,c3
0,11,0,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,6,7,3,5,23,40,0,0,0,0,1,1,1,4,4,0,0,0,0,1,2,2,2,0,0,1,r2q1rk1/pp2bp1p/2np1p2/3NpP2/8/2P5/PP3PPP/R2QKB1R b KQ - 0 11,Kh8
1,12,1,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,7,7,3,6,40,24,0,0,0,0,1,1,1,4,4,0,0,0,0,1,1,2,2,0,0,1,r2q1r1k/pp2bp1p/2np1p2/3NpP2/8/2P5/PP3PPP/R2QKB1R w KQ - 1 12,Bd3
0,12,2,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,7,7,3,6,24,44,0,0,0,0,1,1,1,4,4,0,0,0,0,1,1,2,2,0,0,1,r2q1r1k/pp2bp1p/2np1p2/3NpP2/8/2PB4/PP3PPP/R2QK2R b KQ - 2 12,Nb8
1,13,3,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,7,7,3,6,44,20,0,0,0,0,1,1,1,4,4,0,0,0,0,1,1,2,2,0,0,1,rn1q1r1k/pp2bp1p/3p1p2/3NpP2/8/2PB4/PP3PPP/R2QK2R w KQ - 3 13,O-O
0,8,0,8,7,1,2,2,0,2,2,0,2,2,0,1,1,0,1,77,1,1,7,4,0,4,7,3,3,45,31,0,0,0,1,0,1,0,4,5,0,0,0,0,2,1,4,2,0,0,1,rn1qk2r/pbpp2pp/1p2p3/5P2/1bPPn3/2NQ1N1P/PP2PP2/R1B1KB1R b KQkq - 0 8,exf5
1,9,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,29,44,0,0,0,1,0,0,0,3,4,0,0,0,0,2,1,4,2,0,0,1,rn1qk2r/pbpp2pp/1p6/5p2/1bPPn3/2NQ1N1P/PP2PP2/R1B1KB1R w KQkq - 0 9,Rg1
0,9,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,44,33,0,0,0,1,0,0,0,3,4,0,0,0,0,2,1,4,2,0,0,1,rn1qk2r/pbpp2pp/1p6/5p2/1bPPn3/2NQ1N1P/PP2PP2/R1B1KBR1 b Qkq - 1 9,Qe7
1,10,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,33,47,0,0,0,1,0,0,0,3,4,0,0,0,0,2,1,4,3,0,0,1,rn2k2r/pbppq1pp/1p6/5p2/1bPPn3/2NQ1N1P/PP2PP2/R1B1KBR1 w Qkq - 2 10,Bf4
0,10,3,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,46,41,0,0,0,1,0,0,0,3,4,0,0,0,0,2,1,4,3,0,0,1,rn2k2r/pbppq1pp/1p6/5p2/1bPPnB2/2NQ1N1P/PP2PP2/R3KBR1 b Qkq - 3 10,d6
1,11,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,40,44,0,0,0,1,0,0,0,3,4,0,0,0,0,2,0,4,3,0,0,1,rn2k2r/pbp1q1pp/1p1p4/5p2/1bPPnB2/2NQ1N1P/PP2PP2/R3KBR1 w Qkq - 0 11,Ng5
0,11,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,41,38,0,0,0,1,0,0,0,3,4,0,0,0,0,2,0,4,3,0,0,1,rn2k2r/pbp1q1pp/1p1p4/5pN1/1bPPnB2/2NQ3P/PP2PP2/R3KBR1 b Qkq - 1 11,Bxc3+
1,12,0,7,7,0,1,2,-1,2,2,0,2,2,0,1,1,0,-3,73,1,1,7,4,0,4,7,3,3,5,0,1,0,0,1,0,0,0,3,4,0,0,0,0,2,0,4,4,0,1,1,rn2k2r/pbp1q1pp/1p1p4/5pN1/2PPnB2/2bQ3P/PP2PP2/R3KBR1 w Qkq - 0 12,bxc3
0,12,0,7,7,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,70,1,0,7,4,0,4,7,3,3,37,37,0,0,0,2,0,1,0,3,4,0,0,0,0,2,0,4,3,0,0,1,rn2k2r/pbp1q1pp/1p1p4/5pN1/2PPnB2/2PQ3P/P3PP2/R3KBR1 b Qkq - 0 12,h6
1,13,0,7,7,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,70,1,0,7,4,0,4,7,3,3,37,38,0,0,0,2,0,1,0,3,4,0,0,0,0,2,0,4,3,0,0,0,rn2k2r/pbp1q1p1/1p1p3p/5pN1/2PPnB2/2PQ3P/P3PP2/R3KBR1 w Qkq - 0 13,Nf3
0,8,1,7,7,0,2,2,0,1,1,0,2,2,0,1,1,0,0,70,0,0,7,4,0,4,7,3,3,38,41,0,0,0,0,0,0,0,3,5,0,0,0,0,2,1,3,4,0,0,1,r2qkb1r/ppp2ppp/2n1pn2/8/2QP4/5NP1/PP2PP1P/RNB1K2R b KQkq - 1 8,Qd5
1,9,2,7,7,0,2,2,0,1,1,0,2,2,0,1,1,0,0,70,0,0,7,4,0,4,7,3,3,39,48,0,0,0,0,0,0,0,3,5,0,0,0,0,2,1,3,4,0,0,1,r3kb1r/ppp2ppp/2n1pn2/3q4/2QP4/5NP1/PP2PP1P/RNB1K2R w KQkq - 2 9,Qxd5
0,9,0,7,7,0,2,2,0,1,1,0,2,2,0,1,0,1,9,61,0,0,7,4,0,4,7,3,3,33,43,0,0,0,0,0,0,0,3,5,0,0,0,0,2,1,3,4,0,0,1,r3kb1r/ppp2ppp/2n1pn2/3Q4/3P4/5NP1/PP2PP1P/RNB1K2R b KQkq - 0 9,exd5
1,10,0,7,7,0,2,2,0,1,1,0,2,2,0,0,0,0,0,52,0,0,7,4,0,4,7,3,3,28,33,0,0,0,0,0,0,0,3,4,0,0,0,0,2,1,2,4,0,0,1,r3kb1r/ppp2ppp/2n2n2/3p4/3P4/5NP1/PP2PP1P/RNB1K2R w KQkq - 0 10,O-O
0,10,1,7,7,0,2,2,0,1,1,0,2,2,0,0,0,0,0,52,0,0,7,6,0,4,7,5,3,33,26,0,0,0,0,0,0,0,3,4,0,0,0,0,2,1,2,4,0,0,1,r3kb1r/ppp2ppp/2n2n2/3p4/3P4/5NP1/PP2PP1P/RNB2RK1 b kq - 1 10,Ne4
1,11,2,7,7,0,2,2,0,1,1,0,2,2,0,0,0,0,0,52,0,0,7,6,0,4,7,5,3,25,38,0,0,0,0,0,0,0,3,4,0,0,0,0,2,1,2,3,0,0,1,r3kb1r/ppp2ppp/2n5/3p4/3Pn3/5NP1/PP2PP1P/RNB2RK1 w kq - 2 11,Bf4
0,11,3,7,7,0,2,2,0,1,1,0,2,2,0,0,0,0,0,52,0,0,7,6,0,4,7,5,3,38,29,0,0,0,0,0,0,0,3,4,0,0,0,0,2,1,2,3,0,0,1,r3kb1r/ppp2ppp/2n5/3p4/3PnB2/5NP1/PP2PP1P/RN3RK1 b kq - 3 11,O-O-O
1,12,4,7,7,0,2,2,0,1,1,0,2,2,0,0,0,0,0,52,0,0,7,6,0,2,7,5,4,29,35,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,2,4,0,0,1,2kr1b1r/ppp2ppp/2n5/3p4/3PnB2/5NP1/PP2PP1P/RN3RK1 w - - 4 12,Rd1
0,12,5,7,7,0,2,2,0,1,1,0,2,2,0,0,0,0,0,52,0,0,7,6,0,2,7,5,4,35,32,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,2,4,0,0,1,2kr1b1r/ppp2ppp/2n5/3p4/3PnB2/5NP1/PP2PP1P/RN1R2K1 b - - 5 12,Be7
1,13,6,7,7,0,2,2,0,1,1,0,2,2,0,0,0,0,0,52,0,0,7,6,0,2,7,5,4,32,41,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,2,4,0,0,0,2kr3r/ppp1bppp/2n5/3p4/3PnB2/5NP1/PP2PP1P/RN1R2K1 w - - 6 13,Ne5
0,8,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,35,40,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,4,4,0,0,1,r2qkb1r/pp1bpp1p/2np1np1/8/2P1P3/1PN2N2/P2Q1PPP/R1B1KB1R b KQkq - 0 8,Bg7
1,9,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,40,38,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,4,4,0,0,1,r2qk2r/pp1bppbp/2np1np1/8/2P1P3/1PN2N2/P2Q1PPP/R1B1KB1R w KQkq - 1 9,Bb2
0,9,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,38,43,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,4,4,0,0,1,r2qk2r/pp1bppbp/2np1np1/8/2P1P3/1PN2N2/PB1Q1PPP/R3KB1R b KQkq - 2 9,O-O
1,10,3,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,43,38,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,4,4,0,0,1,r2q1rk1/pp1bppbp/2np1np1/8/2P1P3/1PN2N2/PB1Q1PPP/R3KB1R w KQ - 3 10,Be2
